wine_id,title,fruit,tannin,cherry,ripe,spice,fresh,berry,plum,apple,soft,blackberry,sweet,light,crisp,citrus,vanilla,herb,raspberry,pepper,juicy,lemon,fruity,firm,chocolate,currant
95937,Draga 2014 Friulano (Collio),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
95938,Elena Walch 2014 Pinot Grigio (Alto Adige),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
95939,Encosta do Sobral 2014 Selection Branco White (Tejo),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95940,Fantinel 2014 Tenuta Sant'Elena Pinot Grigio (Collio),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
95941,Foley 2013 Bar Lazy S Ranch Chardonnay (Sta. Rita Hills),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95942,Foris 2014 Chardonnay (Southern Oregon),1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95943,Gigante 2014 Pinot Grigio (Friuli Colli Orientali),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
95944,Lawer 2014 Cannon Block Estate Grown Chardonnay (Knights Valley),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
95945,Mackinaw Trail 2013 Unrestricted Passito Cabernet Franc (Lake Michigan Shore),0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95946,Monmousseau NV Rosé Brut Sparkling (Crémant de Loire),1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
95947,Peter Zemmer 2014 Pinot Grigio (Alto Adige),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
95948,Piccolo 2012 Zinfandel (Dry Creek Valley),0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
95949,Signorello 2011 Estate Grown and Bottled Syrah (Napa Valley),0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95950,Simonsig 2010 Redhill Pinotage (Stellenbosch),1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
95951,Sonoma Cuvée 2012 Chardonnay (Sonoma County),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
95952,Stottle 2012 Lucille Late Harvest Viognier (Yakima Valley),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
95953,Ventisquero 2009 Pangea Apalta Vineyard Syrah (Colchagua Valley),1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
95954,Boundary Breaks 2011 No. 239 Dry Riesling (Finger Lakes),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95955,Weingut Christ 2011 Bisamberg Zweigelt (Vienna),0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95956,Weingut Christ 2011 XXI Red (Vienna),0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
95957,Wohlmuth 2011 Rabenkropf Blaufränkisch (Burgenland),0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95958,Domaine Allimant-Laugner 2009 Vendange Tardive Riesling (Alsace),1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
95959,Domaine Allimant-Laugner 2010 Vendange Tardive Gewurztraminer (Alsace),1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
95960,Domaine de la Vallongue 2010 Garrigues Red (Les Baux de Provence),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95961,Domaine du Gros Nore 2011 Red (Bandol),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
95962,Domaine la Bastide Blanche 2011 Fontanéou Red (Bandol),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
95963,Gustave Lorentz 2010 Burg Riesling (Alsace),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95969,Artesa 2010 Estate Reserve Cabernet Sauvignon (Napa Valley),1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95970,Belisario 2012 Terre di Valbona  (Verdicchio di Matelica),1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95971,Bloomer Creek 2011 Tanzen Dame Auten Vineyard 1st Harvest Riesling (Finger Lakes),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95975,Miraflores 2012 Estate Viognier (El Dorado),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
95976,Northstar 2009 Stella Maris Red (Columbia Valley (WA)),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95977,Pratsch 2012 Rotenpüllen Grüner Veltliner (Niederösterreich),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95978,Prieler 2011 Johanneshöhe Blaufränkisch (Burgenland),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95980,Troon 2013 Vermentino (Applegate Valley),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
95981,Domaine du Vieil Orme NV Gabriel Brut Chardonnay (Crémant de Loire),0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
95982,Domìni Veneti 2008 Villa  (Amarone della Valpolicella Classico),0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
95983,Huré Frères NV L'Invitation Brut Réserve  (Champagne),0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95984,La Chablisienne 2012 La Pierrelée  (Chablis),1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95985,Leonard Kreusch 2012 Riesling (Mosel),0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
95986,Los Haroldos 2011 Reserva de Familia Malbec (Mendoza),1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
95987,Luretta 2011 On Attend Les Invites Pinot Nero (Vino Spumante),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95988,McFadden 2012 Estate Grown Organically Grown Grapes Pinot Noir (Potter Valley),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
95989,Oakwild Ranch 2010 Toboni Vineyards Pinot Noir (Russian River Valley),0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
95990,Pata Negra 2013 Verdejo (Rueda),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
95991,Balletto 2012 Estate Grown and Bottled BCD Vineyard Pinot Noir (Russian River Valley),1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95992,Bodega Norton 2011 Barrel Select Cabernet Sauvignon (Mendoza),1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95993,Castillo Labastida 2008 Reserva  (Rioja),0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95994,Charles Sparr NV Brut Pinot Blanc (Crémant d'Alsace),0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
95995,Corte Rugolin 2007 Monte Danieli  (Amarone della Valpolicella Classico),1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95996,Cortes de Cima 2013 Sauvignon Blanc (Alentejano),0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95997,Manuel Olivier 2012  Bourgogne Aligoté,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95998,Pietra Santa 2012 Route 152 Pinot Noir (Central Coast),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95999,Kokomo 2012 Peters Vineyard Gopher Hill Block Pinot Noir (Sonoma Coast),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
96001,Vallobera 2011 Javier San Pedro Crianza  (Rioja),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96004,Bacalhôa Wines of Portugal 2011 Loridos Vintage Extra Bruto Sparkling (Vinho Espumante),0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
96005,Bellini 2010  Amarone della Valpolicella Classico,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96006,Borges NV Quinta da Soalheira 10-Year-Old Tawny  (Port),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96007,Château Souverain 2000 Merlot (Alexander Valley),1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96008,Pikes 2002 Riesling (Clare Valley),0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
96009,Pine Ridge 2001 Dijon Clones Chardonnay (Carneros),0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
96010,Conde Ansurez 1996 Tinto Crianza Red (Cigales),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
96011,V. Sattui 2001 Carsi Vineyard Old Vine Chardonnay (Napa Valley),1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
96012,La Legua 1998 Reserva Tempranillo (Cigales),0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
96013,Clos du Val 2000 Cabernet Sauvignon (Napa Valley),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96014,Frankland Estate 2002 Cooladerra Vineyard Riesling (Western Australia),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96015,Alexandra Wine Company 2001 Crag an Oir Riesling (Central Otago),0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
96016,Wente 2001 Riva Ranch Reserve Chardonnay (Arroyo Seco),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96017,Elk Cove 2001 Del Rio Viognier (Rogue Valley),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96018,Freie Weingärtner Wachau 2001 Domäne Wachau Achleiten Smaragd Riesling (Wachau),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96019,Annie's Lane 2002 Chardonnay (Clare Valley),1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
96020,Leeuwin Estate 2002 Art Series Riesling (Margaret River),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96021,Titus 1999 Cabernet Sauvignon (Napa Valley),1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
96022,Gallo of Sonoma 1999 Barelli Creek Cabernet Sauvignon (Alexander Valley),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96023,Beaumont 2000 Shiraz (South Africa),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
96024,Pikes 2001 Reserve Riesling (Clare Valley),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
96025,Silvan Ridge 2000 Cabernet Sauvignon (Rogue Valley),0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
96026,Wynns Coonawarra Estate 2002 Chardonnay (Coonawarra),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
96027,Alkoomi 2002 Riesling (Frankland River),1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
96028,Burton 2000 Cabernet Sauvignon-Merlot (South Eastern Australia),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96029,De Loach 2000 Balletto Ranch Pinot Noir (Russian River Valley),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
96030,de Trafford 2000 Shiraz (Helderberg),0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
96031,Parxet 2002 Marques de Alella Clasico White (Alella),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
96032,Tahbilk 2013 Cabernet Sauvignon (Nagambie Lakes),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
96033,Triacca 2012 La Modonnina Riserva  (Chianti Classico),0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
96034,Veramar 2015 Seyval Blanc (Virginia),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
96035,Cuatro Pasos 2013 Mencía (Bierzo),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96036,Di Giorgio Family Wines 2014 Chardonnay (Coonawarra),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
96037,Bodegas Tobía 2015 Viña Tobía Viura (Rioja),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
96038,Cardinal Point 2014 Clay Hill Cabernet Franc (Monticello),0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
96042,Casa Catelli 2015  Chianti,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96043,Château Barreyres 2014  Haut-Médoc,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
96044,Château Laujac 2014  Médoc,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
96045,Château Les Trois Manoirs 2014  Médoc,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96046,Cowhorn 2013 21 Syrah (Applegate Valley),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96047,Portalupi 2014 Dolinsek Ranch Pinot Noir (Russian River Valley),0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96048,R2 2013 Camp 4 Vineyard Grenache (Santa Ynez Valley),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96049,SeaGlass 2015 Pinot Grigio (Santa Barbara County),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96050,SeaGlass 2015 Unoaked Chardonnay (Santa Barbara County),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96051,Talosa 2012 Riserva  (Vino Nobile di Montepulciano),0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
96052,Talosa 2013  Vino Nobile di Montepulciano,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
96053,The Williamsburg Winery 2014 Adagio Red (Virginia),0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96054,The Williamsburg Winery 2015 Acte 12 of 1619 Chardonnay (Virginia),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
96055,The Williamsburg Winery 2015 Vintage Reserve Chardonnay (Virginia),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
96056,Willamette Valley Vineyards 2014 Grower Series Sparkling (Willamette Valley),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96057,Le Casalte 2014  Rosso di Montepulciano,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96058,Lucas & Lewellen 2015 Chardonnay (Santa Barbara County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
96059,McManis 2015 Petit Verdot (California),0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
96060,Meiomi 2015 Pinot Noir,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
96061,Monte Smith 2014 The Tuscan Cabernet Sauvignon (North Coast),0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
96069,Cellier des Chartreux 2011 Domaine des Colombettes Les Terres du Roy Red (Lirac),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96070,Château de Campuget 2013 Tradition de Campuget White (Costières de Nîmes),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
96071,Château de Nages 2013 Buti Nages Rosé (Costières de Nîmes),1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96072,Château du Cayrou 2011 Malbec Valley Malbec (Cahors),0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
96075,Vignerons de Bel Air 2013 Eté Fleuri  (Chiroubles),1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
96076,Viña Casablanca 2013 Nimbus Single Vineyard Chardonnay (Casablanca Valley),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
96077,Viu Manent 2011 Gran Reserva Cabernet Sauvignon (Colchagua Valley),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96078,Wagner 2012 Bottle Fermented Sparkling Riesling (Finger Lakes),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
96080,Auclair 2011 96 Cedars Red (Columbia Valley (WA)),1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
96081,Balduzzi 2012 Reserva Carmenère (Maule Valley),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
96082,Bedell 2012 Taste White (North Fork of Long Island),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96083,Chasseur 2012 Chardonnay (Sonoma Coast),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
96084,Château de Cayx 2010 Cuvée Majesté Malbec (Cahors),1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
96085,Château de Gaudou 2013 Tradition Malbec-Merlot (Cahors),1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
96087,Mercer 2011 Ode to Brothers Reserve Red (Horse Heaven Hills),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
96088,Domaine d'Arton 2011 Les Deux Cèdres Gros Manseng (Côtes de Gascogne),0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
96089,Domaine de Gensac 2011 Piaffer Red (Gers),1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
96090,Emilio Moro 2013 Finca Resalso  (Ribera del Duero),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
96091,Fattoi 2012  Rosso di Montalcino,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
96100,Vega Sindoa 2010 El Chaparral de Vega Sindoa Old Vines Garnacha (Navarra),1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
96101,Ventosa NV Cabernet Sauvignon (Finger Lakes),0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
96102,Verum 2012 Chardonnay (Alto Valle del Río Negro),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
96103,Vin du Lac 2010 LEHM Pinot Gris (Lake Chelan),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96104,Pence Ranch 2010 Estate Pinot Noir (Santa Barbara County),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96105,Simonsig 2009 Pinotage (Stellenbosch),0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
96106,Star Angel by Montes 2008 Red Wine Red (Paso Robles),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1
96107,Abadia Retuerta 2011 Le Domaine Blanco de Guarda White (Vino de la Tierra de Castilla y León),0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
96108,Kenefick Ranch 2011 Estate Sauvignon Blanc (Calistoga),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
96109,Kunde 2010 Estate Merlot (Sonoma Valley),0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96110,Kunde 2011 Reserve Chardonnay (Sonoma Valley),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96111,Lelia 2011 Garnacha (Cariñena),0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96112,Zantho 2015 St. Laurent (Burgenland),1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
96113,Zantho 2016 Sauvignon Blanc (Burgenland),0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
96114,Baron De Ley 2015 White (Rioja),1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
96115,Castillo de Maluenda 2015 Punto y Coma Garnacha (Calatayud),0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
96122,Rioja Vega 2015 Edición Limitada  (Rioja),0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96123,Rosenhof 2015 Blaufränkisch (Burgenland),1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96124,Santa Julia 2016 Reserva Malbec (Uco Valley),1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96125,Sarah's Vineyard 2014 Chardonnay (Santa Clara Valley),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96126,Schiopetto 2015 Friulano (Collio),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
96127,Shaw 2014 Vin Rustique White (Finger Lakes),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
96128,Terrazze dell'Etna 2015 Rosato Nerello Mascalese (Etna),0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
96129,Trivento 2016 Amado Sur White (Mendoza),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96130,Villa Nissarda 2016 Rosé (Côtes de Provence),1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
96131,Vista Hills 2014 Treehouse Pinot Noir (Willamette Valley),0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
96132,Wagner 2016 Rosé of Cabernet Franc (Finger Lakes),1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
96133,Wellington 2012 Estate Vineyard Zinfandel (Sonoma County),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96134,Wellington 2013 Victory Reserve Red (Sonoma County),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96135,William Marie 2015 Windmill Firethorn Vineyard Cabernet Sauvignon (Columbia Valley (WA)),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
96136,Zuani 2014 Riserva White (Collio),1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
96142,Testarossa 2014 Brousseau Vineyard Pinot Noir (Chalone),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
96143,Alfred Gratien 2007 Cuvée Paradis Brut Rosé  (Champagne),1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96144,Churchill's 2013 Churchill's Estates Grande Reserva Red (Douro),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96145,Alta Alella 2013 Privat Orbus Syrah (Alella),0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
96146,Amalie Robert 2013 Pabuk's Gift Late Harvest Chardonnay (Willamette Valley),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
96147,Arínzano 2008 La Casona Tempranillo-Merlot (Pago de Arínzano),0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
96148,Armand de Brignac NV Blanc de Blancs Brut Chardonnay (Champagne),1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96150,Bodegas Escudero 2008 Arvum  (Rioja),1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
